symbol,name,sector,industry,open,high,low,close,adj_close,volume,dividend_amount,split_coefficient,fte,fiscal_ye,latest_qtr,market_cap,ebitda,pe_ratio,peg_ratio,book_value,div_per_share,div_yield,eps,revenue_per_share,profit_margin,return_on_assets,return_on_equity,revenue,gross_profit,diluted_eps,qtr_earnings_growth_yoy,qtr_revenue_growth_yoy,analyst_target_price,trailing_pe,forward_pe,price_to_sales_ratio,price_to_book_ratio,ev_to_revenue,ev_to_ebitda,beta,week_high_52,week_low_52,moving_avg_50_day,moving_avg_200_day,shares_outstanding,shares_float,shares_short,shares_short_prior_month,short_ratio,short_percent_outstanding,short_percent_float,percent_insider,percent_institution,forward_annual_div_rate,forward_annual_div_yield,payout_ratio,sma,ema,macd,macd_signal,macd_hist,stoch_slow_d,stoch_slow_k,rsi,stochrsi_fast_d,stochrsi_fast_k,willr,roc,rocr,bbands_upper,bbands_middle,bbands_lower,refresh_date
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.04,28.39,27.95,28.32,17.6624,4220260.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,26.969,27.1357,0.4381,0.1461,0.292,89.8268,93.6393,71.7362,94.6633,91.9874,-2.5735,8.9355,1.0894,28.5182,26.969,25.4198,2015-10-26
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.19,28.3,27.53,27.64,17.2383,3632850.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.21,27.3274,0.5013,0.2171,0.2841,85.1515,74.7348,73.0216,97.3291,100.0,-29.5276,9.3483,1.0935,28.6927,27.21,25.7273,2015-10-27
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.79,28.29,27.7,28.12,17.5377,3089090.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.404,27.4115,0.5131,0.2763,0.2368,79.0744,68.849,64.3504,63.9958,0.0,-12.6761,7.5048,1.075,28.6051,27.404,26.2029,2015-10-28
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.03,28.1,27.73,28.08,17.5128,3035020.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.576,27.524,0.5357,0.3282,0.2075,67.3076,58.3389,66.9656,43.3865,30.1595,-17.4157,6.5374,1.0654,28.5771,27.576,26.5749,2015-10-29
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.14,28.345,27.885,28.21,17.5938,3720760.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.678,27.636,0.5561,0.3738,0.1823,66.3473,71.854,68.1553,24.6796,43.8793,-10.2857,3.7611,1.0376,28.6803,27.678,26.6757,2015-10-30
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.31,28.46,28.01,28.41,17.7186,4807390.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.836,27.7585,0.5793,0.4149,0.1644,69.8028,79.2156,70.0098,46.4354,65.2674,-3.0864,5.911,1.0591,28.6757,27.836,26.9963,2015-11-02
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.2,28.53,28.1,28.49,17.7685,4474700.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.965,27.8388,0.5821,0.4483,0.1337,80.2314,89.6247,67.1963,53.144,50.2853,-2.9412,4.7938,1.0479,28.5554,27.965,27.3746,2015-11-03
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.53,28.6,27.96,28.02,17.4753,6206870.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.073,27.9645,0.6039,0.4794,0.1245,81.0732,74.3792,71.0715,71.8509,100.0,-48.6088,3.9344,1.0393,28.6418,28.073,27.5042,2015-11-04
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.25,29.37,28.2,28.71,17.9057,7444420.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.156,28.0164,0.5918,0.5019,0.0899,75.1202,61.3565,63.9493,50.0951,0.0,-35.8696,3.027,1.0303,28.5274,28.156,27.7846,2015-11-05
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.77,28.77,28.02,28.57,17.8184,5289410.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.225,28.1534,0.6171,0.525,0.0922,59.9287,44.0504,70.1267,62.2447,86.7341,-43.4783,2.4573,1.0246,28.7421,28.225,27.7079,2015-11-06
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.5,28.87,28.41,28.81,17.968,4414000.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.271,28.2164,0.6084,0.5416,0.0667,52.8136,53.0339,63.8178,28.9114,0.0,-30.4348,1.6405,1.0164,28.7959,28.271,27.7461,2015-11-09
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.68,28.78,28.37,28.6,17.8371,3269260.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.32,28.3007,0.6089,0.5551,0.0538,48.9099,49.6454,66.0784,39.2993,31.1639,-46.1078,1.7382,1.0174,28.8946,28.32,27.7454,2015-11-10
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.68,28.78,28.36,28.43,17.731,3853390.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.409,28.3697,0.6024,0.5646,0.0378,49.3424,45.348,66.0784,22.3316,35.831,-57.3171,3.2026,1.032,28.8968,28.409,27.9212,2015-11-11
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.28,28.3,27.91,28.0,17.4629,3658790.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.434,28.3534,0.5585,0.5633,-0.0048,41.124,28.3785,56.4096,22.3316,0.0,-92.2559,0.8919,1.0089,28.8637,28.434,28.0043,2015-11-12
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.0,28.2,27.665,27.7,17.2758,4480420.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.42,28.2891,0.4955,0.5498,-0.0543,29.3144,14.2166,50.6457,11.9437,0.0,-97.9472,-0.4975,0.995,28.894,28.42,27.946,2015-11-13
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.75,28.48,27.69,28.48,17.7622,3367070.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.364,28.1911,0.4205,0.5239,-0.1035,23.6843,28.4579,45.9844,0.0,0.0,-52.1994,-1.9781,0.9802,28.9859,28.364,27.7421,2015-11-16
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.45,28.47,28.05,28.13,17.5439,4105960.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.389,28.2382,0.4127,0.5017,-0.0889,27.3029,39.2343,58.0083,19.9461,59.8383,-72.7273,0.8865,1.0089,29.0026,28.389,27.7754,2015-11-17
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.25,28.51,28.17,28.49,17.7685,3789400.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.361,28.2403,0.386,0.4785,-0.0925,46.1675,70.8104,54.1796,42.6653,68.1576,-51.6129,-0.9814,0.9902,28.9719,28.361,27.7501,2015-11-18
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.51,28.63,28.42,28.47,17.756,3828100.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.387,28.2894,0.3815,0.4591,-0.0777,61.4323,74.2523,58.1678,75.9986,100.0,-33.195,0.9204,1.0092,28.9989,28.387,27.7751,2015-11-19
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.1,28.11,27.14,27.23,17.3194,5796100.0,0.54,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.32,28.2549,0.3408,0.4355,-0.0947,69.1424,62.3644,50.4708,68.327,36.8236,-94.7977,-2.3288,0.9767,28.8951,28.32,27.7449,2015-11-20
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.21,27.48,26.98,27.31,17.3703,4148890.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.191,28.0649,0.2341,0.3952,-0.1611,57.7011,36.4867,38.2599,45.6079,0.0,-81.6667,-4.5263,0.9547,29.0536,28.191,27.3284,2015-11-23
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.11,27.445,27.04,27.23,17.3194,3570350.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.034,27.8913,0.1398,0.3441,-0.2043,37.5272,13.7306,37.1381,12.2745,0.0,-86.1111,-5.4742,0.9453,29.0426,28.034,27.0254,2015-11-24
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.18,27.18,26.96,26.98,17.1604,2970840.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.884,27.762,0.07,0.2893,-0.2193,20.7779,12.1164,38.5397,2.2215,6.6645,-98.8024,-5.2301,0.9477,28.9097,27.884,26.8583,2015-11-25
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.06,27.185,27.0101,27.06,17.2113,1631430.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.762,27.6344,0.0049,0.2324,-0.2275,11.3984,8.3483,36.9697,2.2215,0.0,-94.012,-4.314,0.9569,28.8581,27.762,26.6659,2015-11-27
CTL,CenturyLink Inc,Communication Services,Telecom Services,26.17,26.7,26.12,26.54,16.8805,5722190.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,24.713,24.9628,0.1017,-0.2694,0.3712,80.1222,79.1361,70.039,81.9433,100.0,-4.4077,16.987,1.1699,26.5522,24.713,22.8738,2016-02-04
CTL,CenturyLink Inc,Communication Services,Telecom Services,26.45,27.04,26.36,26.61,16.9251,8633760.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,25.051,25.2332,0.222,-0.1711,0.3932,82.2077,87.9866,72.159,81.9433,100.0,-12.1127,14.6511,1.1465,26.7982,25.051,23.3038,2016-02-05
CTL,CenturyLink Inc,Communication Services,Telecom Services,26.28,26.5,25.37,25.63,16.3017,9290130.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,25.312,25.4235,0.3002,-0.0769,0.3771,78.4816,68.3221,68.8715,87.7789,63.3368,-43.7888,11.0266,1.1103,26.9311,25.312,23.6929,2016-02-08
CTL,CenturyLink Inc,Communication Services,Telecom Services,25.31,25.5,24.55,24.81,15.7802,10292100.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,25.46,25.4029,0.2807,-0.0054,0.286,65.887,41.3523,53.437,54.4456,0.0,-79.3594,6.2107,1.0621,26.7466,25.46,24.1734,2016-02-09
CTL,CenturyLink Inc,Communication Services,Telecom Services,25.06,25.575,24.5,24.59,15.6403,7044830.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,25.528,25.3405,0.2422,0.0441,0.1981,41.8679,15.9293,50.2144,21.1123,0.0,-90.7744,2.7892,1.0279,26.639,25.528,24.417,2016-02-10
CTL,CenturyLink Inc,Communication Services,Telecom Services,26.1,27.75,25.37,27.29,17.3576,15041000.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,25.654,25.4786,0.2923,0.0938,0.1985,30.1862,33.2771,61.067,16.4849,49.4546,-14.1538,5.0725,1.0507,26.7087,25.654,24.5993,2016-02-11
CTL,CenturyLink Inc,Communication Services,Telecom Services,27.5,28.73,27.28,28.61,18.1972,10674900.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,25.913,25.8461,0.4399,0.163,0.2769,37.1302,62.1842,70.6398,49.8182,100.0,-2.8369,10.3974,1.104,27.3222,25.913,24.5038,2016-02-12
CTL,CenturyLink Inc,Communication Services,Telecom Services,28.9,29.15,28.39,28.92,18.3943,5918460.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,26.283,26.4014,0.6621,0.2628,0.3993,62.7163,92.6877,76.9399,83.1515,100.0,-4.9462,14.6825,1.1468,28.4747,26.283,24.0913,2016-02-16
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.15,29.84,28.75,29.73,18.9095,7100610.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,26.633,26.9011,0.8487,0.38,0.4687,83.8636,96.719,77.8816,100.0,100.0,-2.0599,13.6452,1.1365,29.3609,26.633,23.9051,2016-02-17
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.84,30.81,29.69,30.32,19.2848,8243730.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.076,27.4355,1.0402,0.512,0.5282,94.6896,94.6622,80.3432,100.0,100.0,-7.7655,17.4341,1.1743,30.2653,27.076,23.8867,2016-02-18
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.32,30.35,29.44,29.73,18.9095,6510890.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.491,27.9599,1.2167,0.653,0.5638,92.4979,86.1126,81.9002,100.0,100.0,-17.1157,15.8579,1.1586,31.1467,27.491,23.8353,2016-02-19
CTL,CenturyLink Inc,Communication Services,Telecom Services,30.12,30.18,29.715,29.99,19.0749,5475190.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,27.858,28.3527,1.3252,0.7874,0.5378,85.4264,75.5045,79.0031,80.5313,41.5939,-12.9952,13.8752,1.1388,31.7511,27.858,23.9649,2016-02-22
CTL,CenturyLink Inc,Communication Services,Telecom Services,29.7,29.75,29.03,29.25,18.6042,6813950.0,0.0,1.0,40000,0.0,2020-06-30,11973900000.0,8682000000.0,10.0354,419.226,12.27,1.0,0.0916,1.123,20.478,0.0552,0.038,0.0896,22019000000.0,12324000000.0,1.123,0.009,-0.034,9.66,10.0354,8.4602,0.5549,0.9245,2.0644,5.4668,1.0173,15.3,8.45,10.4957,10.3594,1097540000.0,991494000.0,113364000.0,110842000.0,9.01,0.1,0.1176,0.789,78.272,1.0,0.0916,0.885,28.2,28.5976,1.3616,0.9023,0.4593,71.6271,53.2642,72.9794,47.198,0.0,-24.7227,13.0137,1.1301,32.0794,28.2,24.3206,2016-02-23
